id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
82442,82694,,,Gl 642,,,16.903344,11.914681,19.4742,-544.83,315.73,-67.3,10.75,9.303,M1,1.405,-5.395659,-18.274138,4.02042,-0.00002852,0.00008506,0.00001496,4.425285144,0.207950414,-2.64141E-06,1.5307E-06,,,Oph,1,82442,,0.016550076,,10.809,10.699
15732,15771,,,Gl 140.1B,,,3.387724,-49.994134,19.4818,233.23,261.7,-12,10.24,8.792,K0,1.386,7.912869,9.707732,-14.922561,-0.0000101,0.00002248,0.00002529,0.886904194,-0.872562247,1.13073E-06,1.26876E-06,,,Hor,2,15735,Gl 140.1,0.026497201,,,
34796,34890,56533,,Gl 268.2,,,7.218689,-63.344945,19.4818,-266.19,577.16,-20,9.08,7.632,K5V,1.255,-2.741271,8.298775,-17.411184,0.00001147,0.00004543,0.00004273,1.889848358,-1.105577856,-1.29053E-06,2.79815E-06,,,Car,1,34796,,0.077125856,,,
39644,39757,67523,3185,,15Rho Pup,Tureis,8.125737,-24.304324,19.4818,-83.29,46.38,46,2.83,1.382,F2mF5IIp,0.458,-9.379037,15.076242,-8.018549,-0.00001692,0.00004209,-0.00001537,2.127312994,-0.424190476,-4.03801E-07,2.24857E-07,Rho,15,Pup,1,39644,,24.3893373,Rho,2.875,2.775
15805,15844,,,Gl 140A,,,3.401797,23.785027,19.4894,217.18,-129.17,0,10.38,8.931,M0...,1.51,11.216811,13.864962,7.860195,-0.00001286,0.00001673,-0.00001117,0.89058829,0.415127027,1.05292E-06,-6.26234E-07,,,Ari,1,15805,Gl 140,0.023313099,,10.431,10.311
119175,,,,Gl 690.1,,,17.708909,-16.641868,19.4932,-128.48,-637.18,0,13.05,11.601,M2.5,1.55,-1.421954,-18.622491,-5.582629,-0.00001079,0.00001811,-0.00005769,4.636181407,-0.290455398,-6.22889E-07,-3.08912E-06,,,Oph,1,119175,,0.001993425,,,
119529,,,,Gl 874,,,22.804803,-36.789927,19.4932,754.58,-265.73,0,11.92,10.471,M3,1.48,14.853092,-4.804677,-11.674143,0.00000766,0.00007247,-0.00002011,5.970283446,-0.642105352,3.65831E-06,-1.28829E-06,,,Gru,1,119529,,0.005644169,,,
118073,,,,Gl 59B,,,1.549409,-24.240173,19.5046,282.54,-150.23,0,12.77,11.319,m,1.3,16.341675,7.018069,-8.007857,-0.0000159,0.00002225,-0.00001295,0.405634251,-0.423070839,1.36979E-06,-7.28336E-07,,,Cet,2,7221,Gl  59,0.00258464,,,
44248,44376,,,GJ 3528,,,9.038855,8.46849,19.5122,616.18,-201.54,0,11.74,10.288,K:,1.427,-13.784891,13.507252,2.873473,-0.0000428,-0.00003966,-0.00001886,2.366366748,0.147803026,2.98732E-06,-9.77093E-07,,,Cnc,1,44248,,0.006680362,,11.864,11.644
84783,85042,157347,6465,,,,17.380913,-2.388176,19.5236,49.94,-107.54,-35,6.28,4.827,G5IV,0.68,-3.147694,-19.250686,-0.813525,0.0000105,0.00003495,-0.00000868,4.550312499,-0.041681532,2.42116E-07,-5.21369E-07,,,Oph,1,84783,,1.021409752,,,
100599,100925,194640,,Gl 790,,,20.46229,-30.867845,19.5236,-14.88,-521.53,-1,6.61,5.157,G6/G8V,0.724,10.069952,-13.395188,-10.016766,-0.00001687,0.0000201,-0.00004184,5.357014996,-0.538745537,-7.21403E-08,-2.52845E-06,,,Sgr,1,100599,,0.753702577,,,
3254,3261,,,GJ 1016,,,0.691809,-33.62556,19.5274,-348.13,-249.4,0,10.58,9.127,,1.432,15.994015,2.928807,-10.813553,-0.00000692,-0.00003477,-0.00001966,0.181115287,-0.586876737,-1.68778E-06,-1.20913E-06,,,Scl,1,3254,,0.019462562,,,
119086,,,,Gl 627B,,,16.481379,18.413357,19.5312,-341.26,379,0,7.85,6.396,K3 V,,-7.175058,-17.085835,6.169325,-0.00002541,0.00002296,0.00003405,4.31481489,0.321373708,-1.65448E-06,1.83746E-06,,,Her,2,80481,Gl 627,0.240768685,,,
82144,82396,151680,6241,,26Eps Sco,Larawag,16.83608,-34.293232,19.5351,-611.83,-255.87,-3,2.29,0.836,K2IIIb,1.144,-4.842163,-15.39568,-11.006616,-0.00005042,0.00003282,-0.00001829,4.407675434,-0.598529803,-2.96624E-06,-1.24049E-06,Eps,26,Sco,1,82144,,40.3273793,,,
111334,111685,,,GJ 4287,,,22.624972,39.381011,19.5427,21.64,-340.77,0,9.41,7.955,M2,1.367,14.137206,-5.32098,12.399343,0.00001989,-0.0000053,-0.00002495,5.923203918,0.687328301,1.04914E-07,-1.6521E-06,,,Lac,1,111334,,0.057279603,,9.471,9.351
11538,11565,15468,,Gl 100A,,,2.483797,-19.979165,19.5465,612.86,186.56,23,8.78,7.325,K4V,1.12,14.621447,11.121247,-6.678687,-0.00001275,0.00006326,0.00000858,0.650256539,-0.348702209,2.97123E-06,9.04468E-07,,,Cet,1,11538,Gl 100,0.102329299,,,
31475,31555,,,,,,6.605074,-40.006632,19.5503,-226.06,42.59,0,10.6,9.144,,1.459,-2.362199,14.787459,-12.568424,0.00002075,0.00000594,0.00000309,1.729204363,-0.698247453,-1.09597E-06,2.06482E-07,,,Col,1,31475,,0.019160198,,10.669,10.549
73768,73996,134083,5634,Gl 578,45    Boo,,15.121682,24.869195,19.5542,184.81,-163.51,-9.8,4.93,3.474,F5V,0.429,-12.138752,-12.937889,8.223444,0.00001454,-0.00001011,-0.00001828,3.958847061,0.434049343,8.95984E-07,-7.92719E-07,,45,Boo,1,73768,,3.55140335,,,
118538,,,,Gl 308B,,,8.473092,35.016968,19.558,-1043.16,-349.04,0,11.56,10.103,,,-9.660455,12.776573,11.222752,0.00006741,0.00007482,-0.0000271,2.218250263,0.611161391,-5.05738E-06,-1.69217E-06,,,Lyn,2,41436,Gl 308,0.007921365,,,
40587,40702,71243,3318,Gl 305,Alp Cha,,8.308703,-76.919722,19.5618,109.84,106.92,-13.2,4.05,2.593,F5III,0.413,-2.515914,3.642744,-19.054133,-0.00001245,-0.00000031,0.00001544,2.175213364,-1.342502417,5.32519E-07,5.18363E-07,Alp,,Cha,1,40587,,7.994660025,,,
89547,89825,168442,,Gl 710,,,18.33079,-1.938607,19.5618,1.74,2.06,-13.3,9.66,8.203,K7V,1.35,1.690966,-19.477219,-0.661744,-0.00000101,0.00001355,0.00000066,4.798989487,-0.033835069,8.43576E-09,9.98716E-09,,,Ser,1,89547,,0.045582695,,,
45201,45333,79028,3648,Gl 337.1,16    UMa,,9.239041,61.423318,19.5695,-8.67,-31.84,-14.6,5.18,3.722,F9V,0.605,-7.020011,6.192111,17.185384,0.00000391,-0.00000235,-0.00001456,2.418775163,1.072039128,-4.20333E-08,-1.54365E-07,,16,UMa,1,45201,,2.82618118,,,
57786,57959,,,Gl 452A,,,11.887803,-7.374359,19.5695,-171.27,-512.35,26.7,11.89,10.432,M4,1.54,-19.3995,0.56999,-2.511811,-0.00002036,0.00001685,-0.00005171,3.112219444,-0.128706845,-8.3034E-07,-2.48394E-06,,,Crt,1,57786,Gl 452,0.005850595,,11.985,11.795
119023,,,,GJ 3907,,,15.495482,42.878934,19.5695,381.84,-574.72,0,14.17,12.712,m,1.73,-8.742948,-11.366961,13.316095,0.00000608,-0.0000515,-0.00003995,4.056707606,0.748378585,1.85121E-06,-2.7863E-06,,,Boo,1,119023,,0.000716473,,,
14131,14165,,,Gl 121.1,,,3.0439,-18.166326,19.5771,401.06,163.22,0,11.77,10.311,,1.501,13.001051,13.303406,-6.10368,-0.00002385,0.00003006,0.00001472,0.796891183,-0.317062195,1.94439E-06,7.91313E-07,,,Eri,1,14131,,0.006540335,,11.843,11.693
1090,1092,,,GJ 3014A,,,0.22721,80.665782,19.5886,250.86,182.1,0,11.14,9.68,M0,1.556,3.171508,0.18905,19.329227,-0.00001845,0.00002277,0.0000028,0.059483483,1.407883488,1.2162E-06,8.82846E-07,,,Cep,1,1090,GJ 3014,0.011694994,,11.208,11.048
75048,75277,136923,,,,,15.379678,18.91896,19.604,-230.3,77.5,-10.7,7.16,5.698,K0,0.804,-11.74718,-14.349765,6.356183,-0.00000887,0.00002372,0.00000342,4.026390322,0.330198146,-1.11653E-06,3.75731E-07,,,Ser,1,75048,,0.457930953,,,
80139,80381,147555,,,,,16.407593,-43.656579,19.6078,-222.1,-91.38,0,9.99,8.528,K5,1.239,-5.744264,-12.971031,-13.535937,-0.00001688,0.00001403,-0.00000628,4.295497771,-0.761951049,-1.07677E-06,-4.43023E-07,,,Nor,1,80139,,0.033790919,,10.153,9.883
90089,90368,,,,,,18.439684,46.803836,19.6078,-33.2,1.69,0,9.76,8.298,F8,0.661,1.541518,-13.332687,14.29437,-0.00000315,-0.00000025,0.00000011,4.827498006,0.816881039,-1.60958E-07,8.19335E-09,,,Lyr,1,90089,,0.041763799,,,
118076,,,,GJ 3101,,,1.600586,-26.777629,19.6078,3.82,19.63,0,13.33,11.868,m,,15.990606,7.122419,-8.833882,0.00000062,0.00000067,0.00000167,0.419032473,-0.467357791,1.85199E-08,9.51786E-08,,,Scl,1,118076,,0.001558834,,,
118343,,,,GJ 3321,,,5.031012,3.752698,19.6078,548.82,-1100.77,0,11.28,9.818,M1,1.52,4.91038,18.939564,1.283333,-0.00004877,0.00001975,-0.00010441,1.317115845,0.065496943,2.66075E-06,-5.33668E-06,,,Ori,1,118343,,0.010299117,,,
118381,,,,GJ 3353A,,,5.570921,10.321148,19.6078,-111.1,-363.39,0,12.32,10.858,M3,,2.162406,19.168944,3.513039,0.00001119,0.00000497,-0.00003398,1.458463835,0.180138008,-5.38628E-07,-1.76179E-06,,,Ori,1,118381,GJ 3353,0.003951846,,,
118382,,,,GJ 3354B,,,5.570921,10.319481,19.6078,-111.1,-363.39,0,13.62,12.158,M3.5,,2.162422,19.169045,3.512477,0.00001119,0.00000497,-0.00003398,1.45846369,0.180108919,-5.38628E-07,-1.76179E-06,,,Ori,2,118382,GJ 3354,0.001193438,,,
118413,,41190,,GJ 3383,,,6.072574,18.696475,19.6078,1.18,-9.93,0,7.98,6.518,G5,,-0.352863,18.569744,6.285372,-0.00000012,0.0000003,-0.00000089,1.589796071,0.326315041,5.7208E-09,-4.81372E-08,,,Ori,1,118413,,0.215179057,,,
118456,,,,GJ 3419,,,6.987481,-10.265047,19.6078,-23.87,-719.6,0,13.5,12.038,m,,-4.932536,18.652797,-3.494149,0.00000531,-0.00001119,-0.00006731,1.829318371,-0.179158863,-1.15725E-07,-3.48874E-06,,,Mon,1,118456,,0.001332907,,,
118636,,,,GJ 3560,,,9.587161,61.244872,19.6078,-18.33,8.01,0,11.95,10.488,M3,1.54,-7.612486,5.570039,17.189839,0.00000157,0.00000101,0.00000037,2.509912995,1.068924675,-8.88663E-08,3.88142E-08,,,UMa,1,118636,,0.005556483,,,
118682,,,,GJ 3600A,,,10.434177,50.449108,19.6078,-350.28,-511.57,0,13.52,12.058,k-m,,-11.450838,4.976619,15.118777,-0.00002113,0.00004548,-0.00003096,2.73166105,0.880503039,-1.69821E-06,-2.48016E-06,,,UMa,1,118682,GJ 3600,0.001308579,,,
118683,,,,GJ 3601B,,,10.434454,50.452433,19.6078,-350.28,-511.57,0,13.68,12.218,m,,-11.450395,4.975438,15.119501,-0.00002113,0.00004548,-0.00003096,2.731733666,0.880561071,-1.69821E-06,-2.48016E-06,,,UMa,2,118683,GJ 3601,0.001129276,,,
118726,,,,GJ 3639,,,11.052769,36.653086,19.6078,-177.26,31.26,0,13.67,12.208,m,,-15.24939,3.861259,11.705238,0.00000585,0.0000159,0.00000238,2.8936081,0.639717028,-8.59381E-07,1.51533E-07,,,UMa,1,118726,,0.001139725,,,
118736,,,,GJ 1143B,,,11.246661,-23.104147,19.6078,-260.04,-367.26,0,13.5,12.038,,,-17.685478,3.534037,-7.694174,0.00001827,0.00002156,-0.00003211,2.944368883,-0.403243443,-1.26071E-06,-1.78053E-06,,,Crt,2,54761,GJ 1143,0.001332907,,,
118810,,,,GJ 3719,,,12.282997,31.156772,19.6078,-85.1,-29.3,-34,14.15,12.688,dM4-5e,1.62,-16.731959,-1.241861,10.143815,0.00002764,0.00001016,-0.00002037,3.21568117,0.543788262,-4.12576E-07,-1.42055E-07,,,Com,1,118810,,0.000732487,,,
118842,,,,GJ 3744,,,12.709384,77.889024,19.6078,-659.3,453.12,0,15.84,14.378,m,1.86,-4.043549,-0.757189,19.17139,0.0000298,0.00006937,0.00000904,3.327308971,1.35941992,-3.19638E-06,2.19681E-06,,,Cam,1,118842,,0.000154454,,,
118914,,,,GJ 3802,,,13.716923,9.073041,19.6078,-319.5,-116.29,0,13.09,11.628,m,,-17.439186,-8.413087,3.092021,-0.00001477,0.00002659,-0.00001092,3.591082124,0.158354441,-1.54898E-06,-5.6377E-07,,,Boo,1,118914,,0.001944464,,,
118940,,,,GJ 3821,,,14.041381,-21.011248,19.6078,506,-358.27,0,13.19,11.728,M3.5,1.61,-15.751638,-9.323368,-7.0304,0.000035,-0.00003518,-0.00003179,3.676025,-0.366715454,2.45316E-06,-1.73695E-06,,,Vir,1,118940,,0.001773373,,,
118978,,,,GJ 3858,,,14.537588,49.651399,19.6078,-580.31,-106.51,0,13.26,11.798,m,,-9.995531,-7.826074,14.943485,-0.00004009,0.00003867,-0.00000655,3.805931591,0.866580394,-2.81342E-06,-5.16356E-07,,,Boo,1,118978,,0.001662647,,,
119015,,,,GJ 3899,,,15.287056,3.167462,19.6078,207.92,-387.77,0,14.02,12.558,DA wk,,-12.76517,-14.843938,1.083419,0.00001365,-0.00001443,-0.0000368,4.002141805,0.055282635,1.00802E-06,-1.87998E-06,,,Ser,1,119015,,0.000825658,,,
119026,,,,GJ 3911,,,15.561011,46.250131,19.6078,16.56,189.28,0,13.58,12.118,m,,-8.081323,-10.88757,14.163999,0.00000901,0.0000095,0.00001244,4.073863137,0.807217063,8.02851E-08,9.17636E-07,,,Boo,1,119026,,0.001238226,,,
119354,,,,GJ 4151,,,20.582312,59.290856,19.6078,-256.05,-45.15,0,13.43,11.968,m,,6.265016,-7.811276,16.858213,-0.00001668,-0.00001811,-0.00000219,5.388436724,1.034820655,-1.24137E-06,-2.18884E-07,,,Cyg,1,119354,,0.001421674,,,
119453,,,,GJ 4236,,,21.901844,-1.287832,19.6078,13.61,-259.64,113,14.41,12.948,DA6,0.26,16.724045,-10.237407,-0.440815,0.00009875,-0.00005893,-0.00002726,5.733889303,-0.022476901,6.59831E-08,-1.25878E-06,,,Aqr,1,119453,,0.000576501,,,
119575,,,,GJ 4348,,,23.605288,-48.588409,19.6078,-119.93,4.19,0,12.37,10.908,,1.44,12.90064,-1.338052,-14.705405,-0.00000088,-0.00001137,0.00000026,6.179849909,-0.84802772,-5.81437E-07,2.02991E-08,,,Phe,1,119575,,0.003773984,,,
112618,112978,,,,,,22.88003,-28.795193,19.6117,-407.77,-277.61,0,11.82,10.357,M:,1.533,16.453149,-4.967402,-9.446566,-0.00002337,-0.00003344,-0.00002313,5.989977833,-0.502570923,-1.97692E-06,-1.34589E-06,,,PsA,1,112618,,0.006269025,,11.94,11.71
54069,54227,,,GJ 3643,,,11.095315,10.235957,19.6464,618.85,-698.39,0,12.37,10.904,K:,1.572,-18.793974,4.536412,3.491211,-0.00002532,-0.00005452,-0.00006546,2.904746703,0.178651148,3.00027E-06,-3.38589E-06,,,Leo,1,54069,,0.003787913,,12.511,12.151
118127,,,,Gl 91.3,,,2.282333,42.967617,19.6464,817.14,-576.43,0,16.2,14.734,DC9,0.72,11.884617,8.088657,13.390689,-0.00001283,0.0000854,-0.00004017,0.597513483,0.74992638,3.96161E-06,-2.79462E-06,,,And,1,118127,,0.000111276,,,
119279,,,,Gl 755.1,,,19.361195,14.674922,19.6464,0,-90,35,13.01,11.544,DA5,0.06,6.630966,-17.813071,4.977566,0.00001284,-0.00003449,0.00000078,5.068749014,0.256125711,0,-4.36332E-07,,,Aql,1,119279,,0.002100874,,,
119410,,,,GJ 1261,,,21.315663,54.210827,19.6464,-108.96,213.84,0,12.33,10.864,DA,0.07,8.766917,-7.425982,15.936655,-0.00001931,0.00000276,0.00001191,5.580427422,0.946157428,-5.28253E-07,1.03673E-06,,,Cyg,1,119410,,0.003930067,,,
4463,4473,5633,,Gl 45,,,0.955294,-62.245596,19.658,1028.33,127.79,11,9.5,8.032,K7V,1.299,8.869515,2.266133,-17.39647,-0.00000873,0.00009891,-0.00000428,0.250095441,-1.086390602,4.98548E-06,6.19543E-07,,,Tuc,1,4463,,0.053358056,,,
80481,80725,148653,,Gl 627A,,,16.481299,18.414055,19.658,-345.93,385.98,-36.2,6.98,5.512,K2V,0.848,-7.221787,-17.196282,6.209502,-0.0000123,0.00005586,0.00002321,4.314793995,0.321385882,-1.67712E-06,1.87128E-06,,,Her,1,80481,Gl 627,0.543500565,,,
112168,112527,216520,,,,,22.792387,83.697028,19.6734,-152.2,116.76,-19.1,7.53,6.061,K2,0.867,2.052763,-0.671628,19.55431,-0.00001707,-0.00000969,-0.00001819,5.967033023,1.46078872,-7.37886E-07,5.66068E-07,,,Cep,1,112168,,0.327793245,,,
1838,1842,,,GJ 3032,,,0.388427,-50.893874,19.6773,548.11,-0.91,0,11.87,10.4,M:,1.516,12.347494,1.260133,-15.269171,-0.00000537,0.00005201,-0.00000005,0.10169005,-0.888265679,2.65731E-06,-4.4118E-09,,,Phe,1,1838,,0.006025596,,11.978,11.778
41436,41554,,,Gl 308A,,,8.47285,35.016455,19.6773,-1014.26,-328.95,0,10.76,9.29,M0V,1.568,-9.719224,12.854754,11.291064,0.00006631,0.00007272,-0.0000257,2.218186852,0.611152436,-4.91727E-06,-1.59479E-06,,,Lyn,1,41436,Gl 308,0.016749429,,10.816,10.706
21712,21765,,,GJ 9163,,,4.674795,-9.196107,19.685,-111.55,-112.43,0,10.27,8.799,M0V...,1.49,6.607263,18.274199,-3.145941,0.00000943,-0.00000523,-0.00001059,1.223858385,-0.160502347,-5.4081E-07,-5.45076E-07,,,Eri,1,21712,GJ 9163,0.026326917,,,
117968,,,,GJ 3016,,,0.236939,-13.183654,19.685,-556.49,-720.01,0,15.9,14.429,DC8,0.58,19.129326,1.188055,-4.489619,-0.00001233,-0.00005397,-0.0000669,0.062030423,-0.230098178,-2.69794E-06,-3.49072E-06,,,Cet,1,117968,,0.000147367,,,
118546,,,,GJ 3504,,,8.541916,-1.575998,19.685,162.78,-472.76,0,18.44,16.969,m,,-12.149522,15.478864,-0.541394,-0.00001146,-0.00001056,-0.0000451,2.236268336,-0.027506352,7.8918E-07,-2.292E-06,,,Hya,1,118546,,1.42037E-05,,,
119155,,,,GJ 1219,,,17.461075,14.483935,19.685,-1098.01,-306.57,0,13.69,12.219,m,1.76,-2.680341,-18.869957,4.923387,-0.00010477,0.00000746,-0.00002832,4.571298795,0.252792355,-5.3233E-06,-1.48628E-06,,,Her,1,119155,,0.001128236,,,
119202,,,,Gl 705.2,,,18.131218,52.797389,19.685,-395.07,-62.57,0,12.51,11.039,K5,1.5,0.408051,-11.895251,15.679149,-0.00003751,-0.00000605,-0.00000361,4.746741765,0.921488278,-1.91535E-06,-3.03362E-07,,,Dra,1,119202,,0.00334503,,,
118587,,,,GJ 3524,,,9.01473,48.423436,19.7239,-259.96,-1099.69,0,14.13,12.655,k-m,1.7,-9.290777,9.219984,14.754851,-0.00003834,0.00007306,-0.00006976,2.360050872,0.845148387,-1.26032E-06,-5.33146E-06,,,UMa,1,118587,,0.000755092,,,
10049,10072,,,GJ 3139,,,2.160035,-14.359077,19.7316,518.62,-353,0,11.78,10.304,,1.517,16.139393,10.242592,-4.893398,-0.00003365,0.0000374,-0.00003271,0.565495783,-0.250613172,2.51434E-06,-1.71139E-06,,,Cet,1,10049,,0.006582638,,11.892,11.702
41572,41689,,,Gl 308.1,,,8.498884,61.725756,19.7355,530.62,-716.92,0,10.29,8.814,M0,1.345,-5.689059,7.418227,17.380865,-0.00007704,0.00001704,-0.00003249,2.22500273,1.077317681,2.57252E-06,-3.47573E-06,,,UMa,1,41572,,0.025965698,,10.342,10.222
107002,107346,,,Gl 836.8,,,21.741659,41.597465,19.7394,-62.14,42.28,9.5,9.65,8.173,K0,1.334,12.255984,-8.227971,13.104908,0.00000049,-0.00000749,0.00000948,5.691953067,0.726012724,-3.01263E-07,2.04979E-07,,,Cyg,1,107002,,0.046859754,,9.709,9.599
63277,63480,,,,,,13.007169,-34.606745,19.7433,-57.74,77.77,0,10.6,9.123,Mp,,-15.68848,-4.23528,-11.213022,-0.00000552,0.00000423,0.00000613,3.405268776,-0.60400165,-2.79931E-07,3.7704E-07,,,Cen,1,63277,,0.019534397,,10.659,10.549
31512,31592,47205,2429,Gl 239.1,7Nu 2CMa,,6.611399,-19.255879,19.7511,62.32,-69.91,4.1,3.95,2.472,K1III+...,1.037,-2.971851,18.407811,-6.513678,-0.00000617,0.00000078,-0.0000077,1.730860124,-0.336078492,3.02136E-07,-3.38933E-07,Nu-2,7,CMa,1,31512,,8.937169609,,,
58895,59072,105211,4616,Gl 455.2,Eta Cru,,12.114687,-64.61373,19.755,34.27,-37.49,9,4.14,2.662,F2III,0.353,-8.465553,-0.254271,-17.847491,-0.0000006,-0.0000033,-0.00000985,3.171617608,-1.12772233,1.66146E-07,-1.81757E-07,Eta,,Cru,1,58895,,7.502396279,,,
36598,36704,59747,,,,,7.550163,37.029844,19.7628,-50.1,8.54,-20.7,7.68,6.201,G5,0.863,-6.228457,14.495441,11.901658,0.00001128,-0.00001409,-0.0000121,1.976628112,0.646292701,-2.42892E-07,4.14031E-08,,,Lyn,1,36598,,0.288137643,DX,7.72,7.65
59116,59296,105671,,Gl 456.1A,,,12.1653,-46.208392,19.7668,-382.58,-84.16,-4.2,8.46,6.98,K5V,1.137,-13.666537,-0.591697,-14.268867,0.0000072,0.00003701,-0.00000248,3.184868158,-0.80648859,-1.8548E-06,-4.08019E-07,,,Cen,1,59116,Gl 456.1,0.140604752,,,
104102,104440,200525,8061,Gl 818.1A,,,21.156052,-73.172968,19.7668,461.31,-287.24,-10.1,5.67,4.19,G3IV,0.59,4.208227,-3.877326,-18.920359,0.00000838,0.00005239,0.00000192,5.538641373,-1.277109215,2.23649E-06,-1.39258E-06,,,Pav,1,104102,Gl 818.1,1.836538343,,,
118217,,,,Gl 140B,,,3.401593,23.786244,19.7863,186.57,-116.58,0,12,10.518,,,11.388284,14.07548,7.980321,-0.00001107,0.00001476,-0.00001023,0.890535065,0.415148283,9.04517E-07,-5.65205E-07,,,Ari,2,15805,Gl 140,0.005405054,,,
118218,,,,Gl 140C,,,3.403537,23.774469,19.7863,186.57,-116.58,0,11.89,10.408,m,1.5,11.38215,14.082549,7.9766,-0.00001108,0.00001476,-0.00001023,0.891043902,0.414942758,9.04517E-07,-5.65205E-07,,,Ari,3,15805,Gl 140,0.005981361,,,
43666,43790,,,Gl 328,,,8.918784,1.546508,19.7941,45.83,-1044.3,-3.1,9.99,8.507,M1,1.372,-13.690794,14.285729,0.53421,-0.00000286,-0.00000338,-0.00010026,2.334932184,0.026991659,2.2219E-07,-5.06291E-06,,,Hya,1,43666,,0.034450855,,,
117997,,,,GJ 3040,,,0.575507,71.196652,19.802,510.95,-295,0,13.52,12.036,k-m,1.65,6.310043,0.959658,18.745175,0.00001915,0.00005251,-0.00000913,0.150667372,1.242616001,2.47716E-06,-1.4302E-06,,,Cas,1,117997,,0.001335365,,,
118836,,,,GJ 1162,,,12.646398,-4.324554,19.802,-708.04,-215.12,0,13.52,12.036,m,1.6,-19.463563,-3.325551,-1.49319,-0.00000992,0.00006726,-0.00002059,3.31081936,-0.075477714,-3.43267E-06,-1.04293E-06,,,Vir,1,118836,,0.001335365,,,
118986,,,,GJ 1185,,,14.798663,-3.161989,19.802,-523.18,385.72,0,13.28,11.796,m,1.63,-14.697983,-13.224805,-1.092261,-0.00003512,0.00003596,0.00003697,3.874280888,-0.055187117,-2.53645E-06,1.87003E-06,,,Lib,1,118986,,0.001665712,,,
104814,105152,202751,,Gl 825.3,,,21.300826,0.161579,19.8177,469.12,-186.83,-26.9,8.15,6.665,K2,0.99,15.072038,-12.867099,0.055887,0.00000838,0.00005211,-0.00001803,5.57654329,0.002820091,2.27436E-06,-9.05777E-07,,,Aqr,1,104814,,0.187931682,,,
114357,114719,,,GJ 2154A,,,23.237949,-19.644279,19.8334,447.7,57.87,0,10.46,8.973,K7V,1.449,18.308559,-3.701862,-6.667582,0.00001037,0.00004182,0.00000524,6.083680813,-0.34285734,2.17051E-06,2.80562E-07,,,Aqr,1,114357,GJ 2154,0.022428488,,10.53,10.37
68352,68570,,,GJ 3822,,,14.038784,13.689637,19.857,96.6,-140.22,-11,10.68,9.19,M0,1.559,-16.609253,-9.815551,4.699383,0.00001139,-0.00000407,-0.00001578,3.67534499,0.238929247,4.6833E-07,-6.79806E-07,,,Boo,1,68352,,0.018365383,,10.745,10.605
113061,113421,217107,8734,,,,22.970984,-2.395385,19.857,-6.05,-16.03,-12,6.17,4.68,G8IV,0.744,19.123967,-5.280276,-0.829922,-0.00001204,0.00000272,-0.00000103,6.013789462,-0.041807356,-2.93312E-08,-7.77156E-08,,,Psc,1,113061,,1.169499391,,,
83734,83988,155674,,Gl 659A,,,17.169577,54.494391,19.861,86.06,-104.87,4.2,8.85,7.36,K0,1.152,-2.488009,-11.263427,16.168049,0.00000578,-0.00001225,-0.00000237,4.494984623,0.951106546,4.17231E-07,-5.08424E-07,,,Dra,1,83734,Gl 659,0.099083194,,8.903,8.593
119022,,,,Gl 586C,,,15.462474,-9.028458,19.8649,43.14,-306.98,0,15.41,13.92,k-m,1.84,-12.095489,-15.446549,-3.1173,0.00000613,0.00000109,-0.0000292,4.04806633,-0.157576313,2.09149E-07,-1.4883E-06,,,Lib,3,75489,Gl 586,0.000235505,,,
118920,,,,GJ 1178,,,13.790057,10.360438,19.8807,-872.87,-111.82,0,15.08,13.588,DA7,0.38,-17.448109,-8.833044,3.575344,-0.00003974,0.00007417,-0.0000106,3.610228462,0.18082375,-4.23179E-06,-5.42099E-07,,,Boo,1,118920,,0.000319742,,,
24723,24783,34751,,Gl 199A,,,5.31311,-21.393761,19.8886,-139.42,-39.09,27.6,9.35,7.857,K4V,1.298,3.312207,18.219798,-7.254962,0.00001768,0.0000221,-0.00001381,1.390968977,-0.373391567,-6.75927E-07,-1.89514E-07,,,Lep,1,24723,Gl 199,0.06269025,,,
70634,70857,128642,,GJ 3859,,,14.489591,80.809852,19.8926,-73.73,-132.93,0,6.88,5.387,G5,0.774,-2.525837,-1.927164,19.637253,-0.00001437,-0.00000202,-0.00000205,3.793365929,1.410397994,-3.57453E-07,-6.44463E-07,,,UMi,1,70634,,0.609817664,,,
50663,50808,,,Gl 389A,,,10.373443,-60.177133,19.9005,344.17,-412.93,24.7,10.52,9.026,M,1.44,-9.013244,4.088115,-17.265209,0.00000632,-0.00003932,-0.00004173,2.715761146,-1.050289097,1.66858E-06,-2.00194E-06,,,Car,1,50663,Gl 389,0.021359939,,10.59,10.41
118551,,,,Gl 314B,,,8.652343,-22.66013,19.9203,-237.56,428.56,0,6.8,5.304,K0 V,,-11.763138,14.126141,-7.674575,0.00000742,0.00002694,0.00003819,2.265178086,-0.395493877,-1.15172E-06,2.07773E-06,,,Pyx,2,42311,Gl 314,0.658263842,,,
56659,56829,101206,,GJ 3678,,,11.649929,42.328806,19.9243,-130.44,436.44,14.8,8.22,6.723,K5V,0.98,-14.668165,1.34812,13.4168,0.00001828,0.00001097,0.00004136,3.04994422,0.73877704,-6.32391E-07,2.11592E-06,,,UMa,1,56659,,0.178155814,MV,8.254,8.204
