id,hip,hd,hr,gl,bf,proper,ra,dec,dist,pmra,pmdec,rv,mag,absmag,spect,ci,x,y,z,vx,vy,vz,rarad,decrad,pmrarad,pmdecrad,bayer,flam,con,comp,comp_primary,base,lum,var,var_min,var_max
67251,67464,120307,5190,,Nu  Cen,Heng,13.825078,-41.687709,133.8688,-26.01,-20.38,9,3.41,-2.223,B2IV,-0.225,-88.774682,-45.96956,-89.0322,-0.00000605,0.00001587,-0.000016,3.619397056,-0.727587783,-1.261E-07,-9.8805E-08,Nu,,Cen,1,67251,,674.8387309,Nu,3.427,3.397
55011,55174,98219,,,,Hunahpú,11.296544,-23.975414,134.2282,-131.11,-16.25,0,8.05,2.411,K0III/IV,0.962,-120.572962,22.459787,-54.542905,0.00001985,0.00008308,-0.00000966,2.957428416,-0.418449916,-6.35639E-07,-7.87822E-08,,,Crt,1,55011,,9.45366046,,,
13959,13993,18742,,,,Ayeyarwady,3.002961,-20.802604,135.318,-18.14,-22.2,0,7.81,2.153,G8/K0IV,0.936,89.377224,89.515869,-48.058112,0.00000477,-0.00001207,-0.00001361,0.78617324,-0.363073927,-8.79452E-08,-1.07629E-07,,,Eri,1,13959,,11.9894704,,,
33956,34045,53244,2657,,23Gam CMa,Muliphein,7.062637,-15.633286,135.5014,-0.81,-11.2,32,4.11,-1.55,B8II,-0.112,-35.835279,125.471916,-36.514903,-0.0000076,0.00002854,-0.0000159,1.848994004,-0.272852312,-3.92699E-09,-5.42991E-08,Gam,23,CMa,1,33956,,363.0780548,,,
26386,26451,37202,1910,,123Zet Tau,Tianguan,5.627413,21.142549,136.4256,2.39,-18.04,20,2.97,-2.704,B4IIIp,-0.148,12.391949,126.637551,49.207351,0.0000007,0.00002342,-0.00000375,1.473253191,0.369007094,1.1587E-08,-8.74604E-08,Zet,123,Tau,1,26386,,1050.993427,Zet,3.032,2.902
72144,72370,129078,5470,,Alp Aps,Paradys,14.797701,-79.044751,136.9863,-5.67,-15.75,-1,3.83,-1.853,K5III,1.433,-19.356924,-17.40793,-134.489842,0.00000526,0.0000098,-0.00000098,3.874029003,-1.379591154,-2.74889E-08,-7.63582E-08,Alp,,Aps,1,72144,,479.9544249,,,
91566,91852,173416,7043,,,Xihe,18.726696,36.556605,139.47,21.54,57.61,-61,6.04,0.318,G8,1.04,21.185517,-110.010103,83.070331,0.00000044,0.00007474,-0.00000587,4.902637621,0.638033117,1.04429E-07,2.79301E-07,,,Lyr,1,91566,,64.98303635,,,
40766,40881,70011,3268,,19Lam Cnc,Piautos,8.34226,24.022314,140.2525,-20.67,-17.84,23,5.92,0.185,B9.5V,-0.039,-73.723045,104.765465,57.095809,-0.00000371,0.0000297,-0.0000015,2.183998647,0.419268466,-1.00211E-07,-8.64908E-08,Lam,19,Cnc,1,40766,,73.45138682,,,
98508,98823,190327,7669,,63Tau Aql,Tianfu,20.068976,7.277966,141.6431,14.24,12.97,-28,5.51,-0.246,K0III,1.063,72.436519,-120.389654,17.943762,-0.00000685,0.00003035,0.00000521,5.254045733,0.127024465,6.90375E-08,6.28803E-08,Tau,63,Aql,1,98508,,109.2446053,,,
71634,71860,129056,5469,,Alp Lup,Uridim,14.698823,-47.3882,142.4501,-21.15,-24.22,5,2.3,-3.468,B1.5III,-0.154,-73.354913,-62.611867,-104.837277,-0.00000275,0.00001685,-0.00001509,3.848142762,-0.827080117,-1.02538E-07,-1.17422E-07,Alp,,Lup,1,71634,,2124.222477,Alp,2.311,2.281
77868,78104,142669,5928,,5Rho Sco,Iklil,15.948077,-29.214073,144.7178,-15.2,-25.1,3.3,3.87,-1.933,B2IV/V,-0.199,-64.636099,-108.519131,-70.633018,-0.00000627,0.00001031,-0.00001702,4.175196831,-0.509881765,-7.36917E-08,-1.21688E-07,Rho,5,Sco,1,77868,,516.6542426,,,
79134,79374,145502,6027,,14Nu  Sco,Jabbah,16.199926,-19.460708,145.3488,-9.7,-25.25,2,4,-1.812,B2IV,0.076,-62.219516,-122.106847,-48.424462,-0.00000427,0.00000667,-0.00001746,4.241130793,-0.339653432,-4.70269E-08,-1.22415E-07,Nu,14,Sco,1,79134,,462.1681361,,,
81020,81266,149438,6165,,23Tau Sco,Paikauhale,16.598043,-28.216016,145.3488,-8.59,-22.5,2,2.82,-2.992,B0V,-0.206,-45.960032,-119.546841,-68.7205,-0.00000361,0.00000749,-0.00001494,4.345357462,-0.492462384,-4.16455E-08,-1.09083E-07,Tau,23,Sco,1,81020,,1370.250597,,,
82294,82545,151985,6252,,Mu 2Sco,Pipirima,16.872263,-38.017536,145.3488,-12.92,-23.8,1,3.56,-2.252,B2IV,-0.21,-33.31875,-109.554458,-89.520712,-0.00000594,0.00001176,-0.00001384,4.417148058,-0.66353117,-6.26379E-08,-1.15386E-07,Mu-2,,Sco,1,82294,,693.1065451,,,
74868,75097,137422,5735,,13Gam UMi,Pherkad,15.345483,71.834016,149.2537,-18.03,17.68,-4,3,-2.87,A3II-III,0.058,-29.797327,-35.741213,141.814461,-0.00000142,0.00001867,0.0000001,4.017438041,1.253740093,-8.74119E-08,8.57151E-08,Gam,13,UMi,1,74868,,1224.616199,Gam,3.016,2.996
78165,78401,143275,5953,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,-8.67,-36.9,-7,2.29,-3.599,B0.2IV,-0.117,-69.332609,-120.492107,-57.928452,0.00000298,0.00001787,-0.00002211,4.190245125,-0.394823319,-4.20333E-08,-1.78896E-07,Del,7,Sco,1,78165,,2396.624529,Del,2.299,2.279
30251,30324,44743,2294,,2Bet CMa,Mirzam,6.378329,-17.955918,151.0574,-3.45,-0.47,34,1.98,-3.916,B1II/III,-0.24,-14.209731,142.995999,-46.568852,-0.00000075,0.00003306,-0.00001105,1.669842696,-0.313389884,-1.67261E-08,-2.27862E-09,Bet,2,CMa,1,30251,,3209.223768,Bet,1.999,1.969
22961,23015,31398,1577,,3Iot Aur,Hassaleh,4.949894,33.16609,151.2859,3.63,-18.54,18,2.69,-3.209,K3IIvar,1.49,34.378539,121.884168,82.763748,0.00000364,0.00002271,-0.00000131,1.295879211,0.578857475,1.75987E-08,-8.98845E-08,Iot,3,Aur,1,22961,,1673.400907,,,
27919,27989,39801,2061,,58Alp Ori,Betelgeuse,5.919529,7.407063,152.6718,27.33,10.86,21,0.45,-5.469,M2Ib,1.5,3.189296,151.364387,19.682142,-0.0000198,0.00002068,0.00001074,1.549729118,0.129277632,1.325E-07,5.26508E-08,Alp,58,Ori,1,27919,,13415.28798,Alp,0.571,0.281
116265,116631,222173,8965,,17Iot And,Rasalnaqa,23.63561,43.268073,153.1394,27.72,-1.21,-1,4.29,-1.635,B8V,-0.083,111.002171,-10.621481,104.963685,0.00000183,0.0000205,-0.00000136,6.187788169,0.755170337,1.3439E-07,-5.86625E-09,Iot,17,And,1,116265,,392.6449354,,,
82263,82514,151890,6247,,Mu 1Sco,Xamidimura,16.864509,-38.04738,153.6098,-8.84,-21.6,-25,3,-2.932,B1.5IV + B,-0.2,-35.43289,-115.66204,-94.671563,0.00000251,0.00003066,0.00000309,4.41511822,-0.664052045,-4.28575E-08,-1.0472E-07,Mu-1,,Sco,1,82263,,1296.582035,Mu-1,3.206,2.946
15824,15863,20902,1017,,33Alp Per,Mirfak,3.405378,49.86118,155.2795,24.11,-26.01,-2,1.79,-4.166,F5Ib,0.481,62.885098,77.880689,118.708804,-0.00000555,0.00002202,-0.00001419,0.891526004,0.870241752,1.16889E-07,-1.261E-07,Alp,33,Per,1,15824,,4040.173354,,,
93846,94141,178524,7264,,41Pi  Sgr,Albaldah,19.162731,-21.023615,156.25,-1.17,-36.83,-10,2.88,-3.089,F2II/III,0.377,43.714239,-139.143552,-56.055078,-0.00000671,0.00001839,-0.00002237,5.016791345,-0.366931299,-5.67232E-09,-1.78557E-07,Pi,41,Sgr,1,93846,,1498.304211,,,
54001,54158,96063,,,,Dingolay,11.079015,-2.513218,157.9779,26.46,-17.52,0,8.21,2.217,K0,0.856,-153.260473,37.686294,-6.927309,-0.00000427,-0.00001982,-0.0000134,2.900479329,-0.043863926,1.28282E-07,-8.49394E-08,,,Leo,1,54001,,11.30316325,,,
1544,1547,1502,,,,Citadelle,0.321407,14.054755,159.2357,75,-17.55,-9.5,8.36,2.35,K0,0.92,153.922235,12.982322,38.670219,-0.00001098,0.00005717,-0.0000155,0.084144138,0.245301758,3.6361E-07,-8.50848E-08,,,Psc,1,1544,,10,,,
72910,73136,133086,,,,Baekdu,14.946759,74.900927,160,13.5,5.65,0,6.83,0.809,K0,0.985,-29.878814,-29.05737,154.476295,0.00001033,-0.00000456,0.00000114,3.913052243,1.307267788,6.54498E-08,2.7392E-08,,8,UMi,1,72910,,41.3428108,,,
108728,109074,209750,8414,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8,2.95,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,0.00001381,0.00000834,-0.00000777,5.784823674,-0.005582447,8.67816E-08,-4.8142E-08,Alp,34,Aqr,1,108728,,1483.200967,,,
86515,86782,161693,6618,,,Alruba,17.733103,53.801715,163.3987,13.32,-16.35,-2,5.75,-0.316,A2V,0.017,-6.737285,-96.264768,131.85914,0.00000988,-0.00000996,-0.0000093,4.642515503,0.939017069,6.45772E-08,-7.9267E-08,,,Dra,1,86515,,116.5198723,,,
105936,106278,204867,8232,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,0.00001625,0.00001053,-0.00000602,5.635488812,-0.097235298,1.10489E-07,-3.24825E-08,Bet,22,Aqr,1,105936,,1635.309652,,,
44689,44816,78647,3634,,Lam Vel,Suhail,9.133268,-43.432589,166.9449,-23.21,14.28,18,2.23,-3.883,K4Ib-II,1.665,-88.662596,82.682121,-114.774841,-0.00000278,0.00002827,-0.00000426,2.391083876,-0.758041685,-1.12525E-07,6.92314E-08,Lam,,Vel,1,44689,,3113.149665,Lam,2.272,2.182
4417,4427,5394,264,,27Gam Cas,Cih,0.945143,60.71674,168.3502,25.65,-3.82,-7,2.15,-3.981,B0IV:evar,-0.046,79.836717,20.168018,146.837047,-0.00000589,0.0000201,-0.00000777,0.247437951,1.059707029,1.24355E-07,-1.85199E-08,Gam,27,Cas,1,4417,,3407.218617,Gam,2.173,2.133
80519,80763,148478,6134,,21Alp Sco,Antares,16.490128,-26.432002,169.7793,-10.16,-23.21,-3,1.06,-5.089,M1Ib + B2.5V,1.865,-58.542602,-140.307591,-75.574766,-0.00000338,0.0000136,-0.00001574,4.317105466,-0.461325471,-4.92571E-08,-1.12525E-07,Alp,21,Sco,1,80519,,9453.66046,Alp,1.155,0.995
85665,85927,158926,6527,,35Lam Sco,Shaula,17.560145,-37.103821,175.1313,-8.9,-29.95,-3,1.62,-4.597,B1.5IV+...,-0.231,-16.048583,-138.749793,-105.649898,-0.00000546,0.00001854,-0.00001843,4.597235152,-0.647583843,-4.31484E-08,-1.45202E-07,Lam,35,Sco,1,85665,,6008.969505,Lam,1.656,1.596
45809,45941,81188,3734,,Kap Vel,Markeb,9.368562,-55.010668,175.4386,-10.72,11.24,22,2.47,-3.751,B2IV,-0.141,-77.65777,63.951481,-143.729782,-0.00001021,0.00002022,-0.00001295,2.452683775,-0.960117278,-5.1972E-08,5.44931E-08,Kap,,Vel,1,45809,,2756.76661,,,
85436,85696,158408,6508,,34Ups Sco,Lesath,17.512732,-37.295811,176.6784,-4.19,-29.14,8,2.7,-3.536,B2IV,-0.179,-17.880984,-139.40881,-107.054828,-0.00000246,0.000009,-0.00002481,4.584822594,-0.650934698,-2.03137E-08,-1.41275E-07,Ups,34,Sco,1,85436,,2261.517746,,,
78029,78265,143018,5944,,6Pi  Sco,Fang,15.980865,-26.114105,179.5332,-12,-25.71,-3,2.89,-3.381,B1V + B2V,-0.18,-81.301517,-139.203202,-79.023364,-0.00000266,0.00001615,-0.00001874,4.183780644,-0.455777118,-5.81776E-08,-1.24646E-07,Pi,6,Sco,1,78029,,1960.649667,Pi,2.913,2.873
42437,42556,73731,3429,,41Eps Cnc,Meleph,8.67417,19.544808,179.8561,-33.74,-13.57,30,6.29,0.015,Am,0.17,-109.202884,129.624965,60.169858,0.00000132,0.00004409,-0.00000089,2.270892451,0.341121243,-1.63576E-07,-6.57892E-08,Eps,41,Cnc,1,42437,,85.90135215,,,
2914,2920,3360,153,,17Zet Cas,Fulu,0.616188,53.896909,181.8182,17.77,-9.15,2,3.69,-2.608,B2IV,-0.196,105.743565,17.207892,146.901502,0.00000511,0.0000167,-0.0000031,0.161317682,0.940678524,8.61514E-08,-4.43605E-08,Zet,17,Cas,1,2914,,962.0552192,,,
40921,41037,71129,3307,,Eps Car,Avior,8.375236,-59.509483,185.5288,-25.34,22.72,2,1.86,-4.482,K3III+B2V,1.196,-54.83708,76.515238,-159.872623,0.00000766,0.00002843,0.00000861,2.192631676,-1.038636414,-1.22852E-07,1.1015E-07,Eps,,Car,1,40921,,5405.053537,,,
82399,82651,152581,,,,Mahsati,16.895439,11.973746,185.5288,11.29,-15.3,0,8.38,2.038,K0,0.9,-51.7543,-173.956642,38.490448,0.00000892,-0.00000563,-0.00001346,4.423215717,0.208981296,5.47355E-08,-7.41765E-08,,,Oph,1,82399,,13.32907464,,,
48478,48615,85951,3923,,,Felis,9.914503,-19.00936,188.3239,-46.09,-37.04,50,4.94,-1.435,K5III,1.559,-152.168245,92.455966,-61.341498,-0.00001006,0.00005535,-0.00004863,2.595610768,-0.331775917,-2.23451E-07,-1.79575E-07,,,Hya,1,48478,,326.5878322,,,
92902,93194,176437,7178,,14Gam Lyr,Sulafat,18.982395,32.689557,190.1141,-2.76,1.77,-21,3.25,-3.145,B9III,-0.049,40.69872,-154.738921,102.67804,-0.00000728,0.00001769,-0.00001023,4.969579453,0.570540407,-1.33809E-08,8.5812E-09,Gam,14,Lyr,1,92902,,1577.61127,,,
106908,107251,206610,,,,Bosona,21.723583,-7.408253,193.7984,3.19,2.3,0,8.34,1.903,K0,1.009,159.050184,-107.872405,-24.988061,0.00000191,0.00000232,0.00000214,5.687220848,-0.129298399,1.54656E-08,1.11507E-08,,,Aqr,1,106908,,15.09384897,,,
27298,27366,38771,2004,,53Kap Ori,Saiph,5.795941,-9.669605,198.4127,1.55,-1.2,21,2.07,-4.418,B0.5Iavar,-0.168,10.444137,195.314937,-33.326707,-0.00000037,0.00002103,-0.00000475,1.517373893,-0.16876644,7.51461E-09,-5.81776E-09,Kap,53,Ori,1,27298,,5095.654806,,,
105691,106032,205021,8238,,8Bet Cep,Alfirk,21.477662,70.560716,210.084,12.6,8.73,-8,3.23,-3.382,B2IIIv SB,-0.201,55.219515,-42.886719,198.108029,-0.0000009,0.00001695,-0.00000476,5.622838697,1.231516815,6.10865E-08,4.23242E-08,Bet,8,Cep,1,105691,,1962.456324,Bet,3.257,3.207
113366,113726,217675,8762,,1Omi And,Alfarasalkamil,23.032017,42.325979,210.5263,22.47,0.24,-14,3.62,-2.997,B6pv SB,-0.099,150.676276,-39.022904,141.757338,-0.00000466,0.0000249,-0.00000946,6.029767825,0.738727695,1.08938E-07,1.16355E-09,Omi,1,And,1,113366,,1376.575387,Omi,3.686,3.586
106972,107315,206778,8308,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5,2.38,-4.246,K2Ibvar,1.52,172.769915,-116.330918,36.25782,0.00002116,0.00002284,0.00000227,5.690584775,0.17235146,1.45541E-07,6.69043E-09,Eps,8,Peg,1,106972,,4349.106072,Eps,2.404,2.364
25865,25930,36486,1852,,34Del Ori,Mintaka,5.533445,-0.299092,212.3142,1.67,0.56,16,2.25,-4.385,O9.5II,-0.175,25.868117,210.729667,-1.108306,0.00000029,0.00001645,0.00000049,1.448652417,-0.00522014,8.09639E-09,2.71496E-09,Del,34,Ori,1,25865,,4943.10687,Del,2.334,2.234
79870,80112,147165,6084,,20Sig Sco,Alniyat,16.353143,-25.592796,213.6752,-10.03,-18.03,3,2.9,-3.749,B1III,0.299,-80.536239,-175.075401,-92.301792,-0.00000722,0.00000916,-0.00001817,4.281242956,-0.446678561,-4.86268E-08,-8.74119E-08,Sig,20,Sco,1,79870,,2751.693133,Sig,2.928,2.868
28962,29034,42167,2177,,The Col,Elkurud,6.125453,-37.25292,221.2389,0.9,0.3,45,5,-1.724,B8:IV,-0.095,-5.782732,176.005131,-133.923795,-0.00000217,0.00003678,-0.0000276,1.603639975,-0.650186116,4.36332E-09,1.45444E-09,The,,Col,1,28962,,426.1868054,,,
26662,26727,37742,1948,,50Zet Ori,Alnitak,5.679313,-1.942572,225.7336,3.99,2.54,18,1.74,-5.028,O9.5Ib SB,-0.199,18.918488,224.809409,-7.651875,-0.0000028,0.00001879,0.00000215,1.486840687,-0.033904281,1.93441E-08,1.23143E-08,Zet,50,Ori,1,26662,,8937.169609,,,
21057,21109,28678,,,,Hoggar,4.523737,4.575287,226.7574,0.22,-12.85,0,8.38,1.602,K0,1.008,85.200384,209.362436,18.088209,0.0000002,0.00000113,-0.00001408,1.184311571,0.079853829,1.06659E-09,-6.22986E-08,,,Tau,1,21057,,19.91590289,,,
62228,62423,111335,4863,,7    Dra,Tianyi,12.792873,66.790304,227.2727,1.64,-4.71,8,5.43,-1.353,K5III,1.567,-87.644943,-18.458661,208.879282,-0.00000745,-0.00000342,0.00000547,3.349166278,1.165710716,7.95094E-09,-2.28347E-08,,7,Dra,1,62228,,302.8307694,,,
45425,45556,80404,3699,,Iot Car,Aspidiske,9.284838,-59.275229,234.7418,-19.03,13.11,13,2.21,-4.643,A8Ib,0.189,-90.887872,78.251756,-201.791538,-0.00000074,0.00002921,-0.00000381,2.430764937,-1.034547914,-9.226E-08,6.35591E-08,Iot,,Car,1,45425,,6269.024975,,,
23398,23453,32068,1612,,8Zet Aur,Saclateni,5.041301,41.075837,240.9639,8.88,-21.43,13,3.69,-3.22,K4II comp,1.154,45.114162,175.957014,158.327189,-0.00000347,0.00002822,-0.00001013,1.319809631,0.716908605,4.30515E-08,-1.03896E-07,Zet,8,Aur,1,23398,,1690.440932,Zet,3.716,3.676
32161,32246,48329,2473,,27Eps Gem,Mebsuta,6.732202,25.131124,259.0674,-5.93,-12.81,10,3.06,-4.007,A3mA6-A9,1.377,-44.684834,230.247724,110.023705,0.00000425,0.00001722,-0.00001022,1.762486296,0.438620861,-2.87495E-08,-6.21046E-08,Eps,27,Gem,1,32161,,3489.795674,,,
24378,24436,34085,1713,,19Bet Ori,Rigel,5.242298,-8.20164,264.5503,1.87,-0.56,21,0.18,-6.933,B8Ia,-0.03,51.601106,256.709905,-37.740051,0.00000182,0.00002121,-0.00000377,1.372430369,-0.143145631,9.06602E-09,-2.71496E-09,Bet,19,Ori,1,24378,,51665.42426,,,
13234,13268,17506,834,,15Eta Per,Miram,2.844945,55.895496,269.5418,16.64,-13.76,-1,3.77,-3.383,K3Ib comp SB,1.69,111.116108,102.442422,223.184985,-0.00000421,0.00002569,-0.00001093,0.744804891,0.975560442,8.0673E-08,-6.67104E-08,Eta,15,Per,1,13234,,1964.264646,,,
88610,88886,166182,6787,,102    Her,Ramus,18.14597,20.814557,280.8989,-2.71,-6.2,-15,4.37,-2.873,B2IV,-0.164,10.031459,-262.374329,99.815819,-0.00000412,0.00001119,-0.00001334,4.750603761,0.36328255,-1.31385E-08,-3.00584E-08,,102,Her,1,88610,,1228.004618,,,
92133,92420,174638,7106,,10Bet Lyr,Sheliak,18.834665,33.362667,294.9853,1.1,-4.46,-19,3.52,-3.829,A8:V comp SB,0.003,53.40884,-240.514817,162.223134,-0.00000122,0.00001276,-0.00001601,4.930903799,0.582288386,5.33295E-09,-2.16227E-08,Bet,10,Lyr,1,92133,,2962.101936,Bet,4.259,3.329
62030,62223,110914,4846,,,La Superba,12.752174,45.440256,320.5128,-2.2,13.05,12,5.42,-2.109,C7Iab,2.994,-220.542536,-43.99915,228.371602,0.00000505,0.00000449,0.00002297,3.338511422,0.793082082,-1.06659E-08,6.32682E-08,,,CVn,1,62030,,607.5751461,Y,5.635,5.285
39318,39429,66811,3165,,Zet Pup,Naos,8.059737,-40.003148,332.2259,-30.82,16.77,-24,2.21,-5.397,O5IAf,-0.269,-130.674899,218.376203,-213.564535,0.00004333,0.00002425,0.00003647,2.110034133,-0.698186638,-1.4942E-07,8.13033E-08,Zet,,Pup,1,39318,,12554.51674,Zet,2.224,2.194
26142,26207,36861,1879,,39Lam Ori,Meissa,5.585633,9.934158,336.7003,-1.03,-1.86,34,3.39,-4.246,O...,-0.16,35.907504,329.702779,58.086365,0.00000544,0.00003439,0.00000301,1.462315173,0.173383772,-4.99358E-09,-9.01753E-09,Lam,39,Ori,1,26142,,4349.106072,,,
17406,17448,23180,1131,,38Omi Per,Atik,3.738648,32.288248,343.6426,8.11,-10.32,19,3.84,-3.841,B1III,0.022,162.113525,241.065988,183.56674,0.00000308,0.00002879,-0.00000415,0.978775637,0.563536239,3.93184E-08,-5.00328E-08,Omi,38,Per,1,17406,,2995.021884,Omi,3.862,3.822
33769,33856,52877,2646,,22Sig CMa,Nganurganity,7.028652,-27.93483,343.6426,-6.01,4.64,22,3.49,-4.191,K4III,1.729,-80.775471,292.659236,-160.9853,0.0000034,0.00002532,-0.00000371,1.84009686,-0.487554765,-2.91373E-08,2.24954E-08,Sig,22,CMa,1,33769,,4134.28108,Sig,3.546,3.446
92471,92761,174974,7116,,32Nu 1Sgr,Ainalrami,18.902827,-22.744834,344.8276,2.95,-5.7,-12,4.86,-2.828,K1II,1.412,74.467326,-309.170538,-133.319898,0.00000128,0.00001574,-0.00000404,4.948748514,-0.396972241,1.4302E-08,-2.76344E-08,Nu-1,32,Sgr,1,92471,,1178.148406,,,
38062,38170,63700,3045,,7Xi  Pup,Azmidi,7.821571,-24.859786,367.6471,-5.56,-0.71,3,3.34,-4.487,G6Ia,1.218,-153.118527,296.362603,-154.558514,0.00000777,0.00000655,-0.00000244,2.047682488,-0.433885111,-2.69556E-08,-3.44218E-09,Xi,7,Pup,1,38062,,5430.002131,,,
18567,18614,24912,1228,,46Xi  Per,Menkib,3.98275,35.791033,381.6794,1.92,2.3,70,3.98,-3.928,O7.5Iab:,0.016,156.01015,267.421217,223.218208,0.00002494,0.0000498,0.00004532,1.04268157,0.624671361,9.30842E-09,1.11507E-08,Xi,46,Per,1,18567,,3244.890157,Xi,3.99,3.97
34000,34088,52973,2650,,43Zet Gem,Mekbuda,7.068481,20.570297,421.9409,-5.72,-0.96,7,4.01,-4.116,G3Ibv SB,0.899,-109.067807,379.683873,148.25163,0.0000092,0.00001034,0.00000068,1.850524028,0.359019411,-2.77313E-08,-4.65421E-09,Zet,43,Gem,1,34000,,3858.335599,Zet,4.172,3.702
94186,94481,180163,7298,,20Eta Lyr,Aladfar,19.229302,39.145968,425.5319,-1.59,-0.61,-8,4.43,-3.715,B2.5IV,-0.15,104.385585,-313.073293,268.637487,-0.00000487,0.00000423,-0.00000614,5.034219531,0.683226033,-7.70854E-09,-2.95736E-09,Eta,20,Lyr,1,94186,,2666.858665,,,
101767,102098,197345,7924,,50Alp Cyg,Deneb,20.690532,45.280338,432.9004,1.56,1.55,-5,1.25,-6.932,A2Ia,0.092,197.250632,-232.113407,307.600832,-0.00000133,0.00000662,-0.00000134,5.416768542,0.790290983,7.56309E-09,7.51461E-09,Alp,50,Cyg,1,101767,,51617.86055,Alp,1.294,1.224
30016,30089,44179,,,,Red Rectangle,6.332838,-10.637414,440.5286,-10.98,-21.1,0,8.85,0.63,B8,0.344,-37.678828,431.31548,-81.318571,0.00002408,-0.00000625,-0.00004429,1.657933057,-0.185657901,-5.32325E-08,-1.02296E-07,,,Mon,1,30016,,48.75284901,V777,8.897,8.767
112928,113288,216946,8726,,,Tengshe,22.940555,49.733544,490.1961,0.05,-2.87,-10,4.99,-3.462,K5Ibvar,1.778,304.725766,-86.755537,374.042528,-0.00000132,0.0000005,-0.00001221,6.005823297,0.868014089,2.42407E-10,-1.39142E-08,,,Lac,1,112928,,2112.515966,,,
34354,34444,54605,2693,,25Del CMa,Wezen,7.139857,-26.3932,492.6108,-2.75,3.33,34,1.83,-6.633,F8Ia,0.671,-129.733458,421.761488,-218.979855,-0.00000392,0.00003508,-0.00000833,1.869210132,-0.460648234,-1.33324E-08,1.61443E-08,Del,25,CMa,1,34354,,39192.23225,,,
106795,107136,206672,8301,,80Pi 1Cyg,Azelfafage,21.701573,51.189622,529.1005,5.25,-2.11,-8,4.69,-3.928,B3IV,-0.119,273.366682,-187.713963,412.287993,0.00000687,0.00001162,-0.00000977,5.681458514,0.893427444,2.54527E-08,-1.02296E-08,Pi-1,80,Cyg,1,106795,,3244.890157,,,
100128,100453,194093,7796,,37Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.43,-0.93,-8,2.23,-6.518,F8Ib,0.673,249.318228,-348.795593,363.040966,0.0000027,0.0000076,-0.00000722,5.332977255,0.702611598,1.1781E-08,-4.50877E-09,Gam,37,Cyg,1,100128,,35253.31812,,,
97987,98298,226868,,,,Cygnus X-1,19.972688,35.201604,595.2381,-3.82,-7.62,-2.7,8.84,-0.033,B0Ib,0.73,240.17499,-422.950898,343.12808,-0.00000444,-0.0000145,-0.00001956,5.228837433,0.614383894,-1.85199E-08,-3.69428E-08,,,Cyg,1,97987,,89.78421709,V1357,8.883,8.793
26246,26311,37128,1903,,46Eps Ori,Alnilam,5.603559,-1.20192,606.0606,1.49,-1.06,26,1.69,-7.223,B0Ia,-0.184,62.775122,602.66691,-12.712683,-0.00000161,0.00002683,-0.00000367,1.467008387,-0.020977458,7.22372E-09,-5.13903E-09,Eps,46,Ori,1,26246,,67483.87309,Eps,1.717,1.667
35806,35904,58350,2827,,31Eta CMa,Aludra,7.401584,-29.303104,609.7561,-3.76,6.66,41,2.45,-6.476,B5Ia,-0.083,-190.762166,496.337122,-298.432917,-0.0000062,0.00004711,-0.00000336,1.937730188,-0.511435637,-1.8229E-08,3.22886E-08,Eta,31,CMa,1,35806,,33915.63869,Eta,2.509,2.409
78805,79045,145000,6009,,7Kap Her,Marsic B,16.13471,17.054382,645.1613,-20.63,-29.4,38,6.25,-2.798,K1III,1.14,-289.369888,-544.699215,189.212514,-0.00008706,-0.00002636,-0.00007651,4.224057317,0.29765511,-1.00017E-07,-1.42535E-07,Kap,7,Her,1,78805,,1146.040591,,,
23361,23416,31964,1605,,7Eps Aur,Almaaz,5.032815,43.823308,653.5948,0.18,-2.31,-3,3.03,-6.047,F0Ia,0.537,118.129799,456.518488,452.57303,0.00000016,0.00000291,-0.00000741,1.317587892,0.764861019,8.72665E-10,-1.11992E-08,Eps,7,Aur,1,23361,,22845.46489,Eps,3.085,2.935
25920,25985,36673,1865,,11Alp Lep,Arneb,5.545504,-17.822289,680.2721,3.27,1.54,24,2.58,-6.583,F0Ib,0.211,76.877195,643.047236,-208.208,-0.00000775,0.00002603,-0.00000268,1.451809652,-0.311057615,1.58534E-08,7.46613E-09,Alp,11,Lep,1,25920,,37428.29122,,,
26176,26241,37043,1899,,44Iot Ori,Hatysa,5.590551,-5.909901,714.2857,2.27,-0.62,22,2.75,-6.519,O9III,-0.21,76.014147,706.411475,-73.54604,-0.00000544,0.00002287,-0.00000445,1.463602742,-0.103147236,1.10053E-08,-3.00584E-09,Iot,44,Ori,1,26176,,35285.80258,,,
60731,60936,,,,,3C 273,12.485193,2.052398,100000,-11.01,4.38,0,12.88,-7.12,,0.12,-99130.70606,-12660.05862,3581.344963,-0.00060072,0.00530397,0.00212194,3.268615816,0.03582111,-5.3378E-08,2.12348E-08,,,Vir,1,60731,,61376.20052,,13.034,12.694
